
"Site PA";"N° PA";"Type PA";"Discipline";"Libellé du PA";"Date création PA";"Date échéance PA";"Repère équipement";"Site Resp PA";"Groupe responsable";"Service responsable PA";"Nom responsable PA";"Impact CPP/CSP";"Libellé statut plan d'action";"RC_Site PA";"RC_Site aff";"RC_N°_PA";"RC_Lien";"RC_Type de PA";"RC_Discipline";"RC_Libellé du PA";"RC_Date création PA";"Libellé statut plan d'action";"Date modif statut";
"DAM";"00026382 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°188 à 191 NOVEMBRE 2015";"14/12/15";"29/02/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00022743";"00022743";"DOCN";;"Intégration des DEDs SDIN FDD n°170 à 174 JUILLET 2015";"24/08/15";"APPROUVÉ";"24/08/15";
"DAM";"00026382 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°188 à 191 NOVEMBRE 2015";"14/12/15";"29/02/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00024011";"00024011";"DOCN";;"Intégration des DEDs SDIN FDD n°175 à 178 AOUT 2015";"01/10/15";"APPROUVÉ";"01/10/15";
"DAM";"00026382 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°188 à 191 NOVEMBRE 2015";"14/12/15";"29/02/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00024012";"00024012";"DOCN";;"Intégration des DEDs SDIN FDD n°179 à 182 SEPTEMBRE 2015";"01/10/15";"APPROUVÉ";"01/10/15";
"DAM";"00026382 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°188 à 191 NOVEMBRE 2015";"14/12/15";"29/02/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00025679";"00025679";"DOCN";;"Intégration des DEDs SDIN FDD n°183 à 187 OCTOBRE 2015";"19/11/15";"APPROUVÉ";"19/11/15";
"DAM";"00026382 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°188 à 191 NOVEMBRE 2015";"14/12/15";"29/02/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00027268";"00027268";"DOCN";;"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"APPROUVÉ";"13/01/16";
"DAM";"00026382 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°188 à 191 NOVEMBRE 2015";"14/12/15";"29/02/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00030591";"00030591";"DOCN";;"Intégration des DEDs SDIN FDD n°196 à 199 JANVIER 2016";"15/02/16";"APPROUVÉ";"15/02/16";
"DAM";"00026382 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°188 à 191 NOVEMBRE 2015";"14/12/15";"29/02/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00032341";"00032341";"DOCN";;"Intégration des DEDs SDIN FDD n°200 à 203 FEVRIER 2016";"14/03/16";"APPROUVÉ";"14/03/16";
"DAM";"00026382 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°188 à 191 NOVEMBRE 2015";"14/12/15";"29/02/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00034465";"00034465";"DOCN";;"Intégration des DEDs SDIN FDD n°204 à 206 MARS 2016";"12/04/16";"APPROUVÉ";"13/04/16";
"DAM";"00026382 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°188 à 191 NOVEMBRE 2015";"14/12/15";"29/02/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00036715";"00036715";"DOCN";;"Intégration des DEDs SDIN FDD n°207 à 211 AVRIL 2016";"17/05/16";"APPROUVÉ";"17/05/16";
"DAM";"00026382 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°188 à 191 NOVEMBRE 2015";"14/12/15";"29/02/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00039012";"00039012";"DOCN";;"Intégration des DEDs SDIN FDD n°212 à 214 MAI 2016";"15/06/16";"APPROUVÉ";"17/06/16";
"DAM";"00026390 ";"DOCN";" ";"DI001 - MEA IND.4 DU REFERENCIEL RADIOPRO - 1234C2017 DAM";"14/12/15";"01/01/17";" ";"DAM";"PASPRPI";;;;"APPROUVÉ";;;;;;;;;;;
"DAM";"00026426 ";"DOCN";"SIR";"[PIE] - récipient GSSx00ZZ-C/F 1234P 2017-2018";"15/12/15";"16/06/16";" ";"DAM";"PASIRPI";;;;"APPROUVÉ";;;;;;;;;;;
"DAM";"00026436 ";"DOCN";"SIR";"[PIE] - récipient GSSx02BA 1234P 2017-2018";"15/12/15";"21/06/16";" ";"DAM";"PASIRPI";;;;"APPROUVÉ";;;;;;;;;;;
"DAM";"00026910 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 3C2017 DAM";"28/12/15";"31/08/17";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"9E";"EDF";"00017265";"00017265";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628";"03/04/15";"APPROUVÉ";"16/12/15";
"DAM";"00026910 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 3C2017 DAM";"28/12/15";"31/08/17";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"CHI";"EDF";"00059940";"00059940";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628-CHB1";"05/04/17";"APPROUVÉ";"20/04/17";
"DAM";"00026910 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 3C2017 DAM";"28/12/15";"31/08/17";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"CHI";"EDF";"00060024";"00060024";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628-CHB2";"06/04/17";"APPROUVÉ";"28/04/17";
"DAM";"00026910 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 3C2017 DAM";"28/12/15";"31/08/17";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"CHI";"EDF";"00061220";"00061220";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628-CHB3";"20/04/17";"APPROUVÉ";"20/04/17";
"DAM";"00026910 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 3C2017 DAM";"28/12/15";"31/08/17";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"CHI";"EDF";"00061221";"00061221";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628-CHB4";"20/04/17";"APPROUVÉ";"20/04/17";
"DAM";"00026910 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 3C2017 DAM";"28/12/15";"31/08/17";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"DAM";"DAM";"00061515";"00061515";"EQT";;"PNPP1628AA-LIMITATION REJETS PAR EVENT PTR-3DAM";"25/04/17";"APPROUVÉ";"25/04/17";
"DAM";"00026910 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 3C2017 DAM";"28/12/15";"31/08/17";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"DAM";"EDF";"00026555";"00026555";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628- 1C2016";"18/12/15";"CLÔTURÉ";"30/12/16";
"DAM";"00026910 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 3C2017 DAM";"28/12/15";"31/08/17";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"DAM";"EDF";"00026909";"00026909";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628- 2C2016 DAM";"28/12/15";"CLÔTURÉ";"30/12/16";
"DAM";"00026910 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 3C2017 DAM";"28/12/15";"31/08/17";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"DAM";"EDF";"00026911";"00026911";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628- 4C2018 DAM";"28/12/15";"APPROUVÉ";"28/12/15";
"DAM";"00026911 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"9E";"EDF";"00017265";"00017265";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628";"03/04/15";"APPROUVÉ";"16/12/15";
"DAM";"00026911 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"CHI";"EDF";"00059940";"00059940";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628-CHB1";"05/04/17";"APPROUVÉ";"20/04/17";
"DAM";"00026911 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"CHI";"EDF";"00060024";"00060024";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628-CHB2";"06/04/17";"APPROUVÉ";"28/04/17";
"DAM";"00026911 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"CHI";"EDF";"00061220";"00061220";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628-CHB3";"20/04/17";"APPROUVÉ";"20/04/17";
"DAM";"00026911 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"CHI";"EDF";"00061221";"00061221";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628-CHB4";"20/04/17";"APPROUVÉ";"20/04/17";
"DAM";"00026911 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"DAM";"EDF";"00026555";"00026555";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628- 1C2016";"18/12/15";"CLÔTURÉ";"30/12/16";
"DAM";"00026911 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"DAM";"EDF";"00026909";"00026909";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628- 2C2016 DAM";"28/12/15";"CLÔTURÉ";"30/12/16";
"DAM";"00026911 ";"DOCN";" ";"[DI001]-MEA de la FA DVK 009 - PNPP1628- 4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"DAM";"EDF";"00026910";"00026910";"DOCN";;"[DI001]-MEA de la FA DVK 009 - PNPP1628- 3C2017 DAM";"28/12/15";"APPROUVÉ";"28/12/15";
"DAM";"00026914 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-3C2017 DAM";"28/12/15";"31/10/17";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"9E";"EDF";"00025001";"00025001";"DOCN";;"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628";"29/10/15";"APPROUVÉ";"21/12/15";
"DAM";"00026914 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-3C2017 DAM";"28/12/15";"31/10/17";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"CHI";"EDF";"00055456";"00055456";"DOCN";;"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-CHB1";"15/02/17";"APPROUVÉ";"20/04/17";
"DAM";"00026914 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-3C2017 DAM";"28/12/15";"31/10/17";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"CHI";"EDF";"00060040";"00060040";"DOCN";;"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-CHB2";"06/04/17";"APPROUVÉ";"20/04/17";
"DAM";"00026914 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-3C2017 DAM";"28/12/15";"31/10/17";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"CHI";"EDF";"00060042";"00060042";"DOCN";;"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-CHB3";"06/04/17";"APPROUVÉ";"20/04/17";
"DAM";"00026914 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-3C2017 DAM";"28/12/15";"31/10/17";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"CHI";"EDF";"00060043";"00060043";"DOCN";;"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-CHB4";"06/04/17";"APPROUVÉ";"20/04/17";
"DAM";"00026914 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-3C2017 DAM";"28/12/15";"31/10/17";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"DAM";"DAM";"00061515";"00061515";"EQT";;"PNPP1628AA-LIMITATION REJETS PAR EVENT PTR-3DAM";"25/04/17";"APPROUVÉ";"25/04/17";
"DAM";"00026914 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-3C2017 DAM";"28/12/15";"31/10/17";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"DAM";"EDF";"00026912";"00026912";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-1C2016 DAM";"28/12/15";"CLÔTURÉ";"03/02/17";
"DAM";"00026914 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-3C2017 DAM";"28/12/15";"31/10/17";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"DAM";"EDF";"00026913";"00026913";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-2C2016 DAM";"28/12/15";"CLÔTURÉ";"03/02/17";
"DAM";"00026914 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-3C2017 DAM";"28/12/15";"31/10/17";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"DAM";"EDF";"00026915";"00026915";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-4C2018 DAM";"28/12/15";"APPROUVÉ";"30/12/15";
"DAM";"00026914 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-3C2017 DAM";"28/12/15";"31/10/17";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"TRI";"TRI";"00025990";"00025990";"DOCN";;"[DI001]-MEA de la FA CA CPY 007 ind.0 (PNPP 1628) - 2TRI";"30/11/15";"CLÔTURÉ";"03/02/16";
"DAM";"00026914 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-3C2017 DAM";"28/12/15";"31/10/17";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"TRI";"TRI";"00027661";"00027661";"DOCN";;"[DI001]-MEA de la FA CA CPY 007 ind.0 (PNPP 1628) - 1TRI";"25/01/16";"CLÔTURÉ";"24/01/17";
"DAM";"00026914 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-3C2017 DAM";"28/12/15";"31/10/17";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"TRI";"TRI";"00056098";"00056098";"DOCN";;"[DI001]-MEA de la FA CA CPY 007 ind.0 (PNPP 1628) - 3TRI";"16/02/17";"CLÔTURÉ";"16/06/17";
"DAM";"00026914 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-3C2017 DAM";"28/12/15";"31/10/17";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"TRI";"TRI";"00056099";"00056099";"DOCN";;"[DI001]-MEA de la FA CA CPY 007 ind.0 (PNPP 1628) - 4TRI";"16/02/17";"APPROUVÉ";"16/02/17";
"DAM";"00026915 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"9E";"EDF";"00025001";"00025001";"DOCN";;"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628";"29/10/15";"APPROUVÉ";"21/12/15";
"DAM";"00026915 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"CHI";"EDF";"00055456";"00055456";"DOCN";;"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-CHB1";"15/02/17";"APPROUVÉ";"20/04/17";
"DAM";"00026915 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"CHI";"EDF";"00060040";"00060040";"DOCN";;"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-CHB2";"06/04/17";"APPROUVÉ";"20/04/17";
"DAM";"00026915 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"CHI";"EDF";"00060042";"00060042";"DOCN";;"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-CHB3";"06/04/17";"APPROUVÉ";"20/04/17";
"DAM";"00026915 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"CHI";"EDF";"00060043";"00060043";"DOCN";;"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-CHB4";"06/04/17";"APPROUVÉ";"20/04/17";
"DAM";"00026915 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"DAM";"EDF";"00026912";"00026912";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-1C2016 DAM";"28/12/15";"CLÔTURÉ";"03/02/17";
"DAM";"00026915 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"DAM";"EDF";"00026913";"00026913";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-2C2016 DAM";"28/12/15";"CLÔTURÉ";"03/02/17";
"DAM";"00026915 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"DAM";"EDF";"00026914";"00026914";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-3C2017 DAM";"28/12/15";"APPROUVÉ";"30/12/15";
"DAM";"00026915 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"TRI";"TRI";"00025990";"00025990";"DOCN";;"[DI001]-MEA de la FA CA CPY 007 ind.0 (PNPP 1628) - 2TRI";"30/11/15";"CLÔTURÉ";"03/02/16";
"DAM";"00026915 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"TRI";"TRI";"00027661";"00027661";"DOCN";;"[DI001]-MEA de la FA CA CPY 007 ind.0 (PNPP 1628) - 1TRI";"25/01/16";"CLÔTURÉ";"24/01/17";
"DAM";"00026915 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"TRI";"TRI";"00056098";"00056098";"DOCN";;"[DI001]-MEA de la FA CA CPY 007 ind.0 (PNPP 1628) - 3TRI";"16/02/17";"CLÔTURÉ";"16/06/17";
"DAM";"00026915 ";"DOCN";"EXP";"[DI001]-MEA de FA CA CPY 007 indice 0 - PNPP 1628-4C2018 DAM";"28/12/15";"01/06/18";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"TRI";"TRI";"00056099";"00056099";"DOCN";;"[DI001]-MEA de la FA CA CPY 007 ind.0 (PNPP 1628) - 4TRI";"16/02/17";"APPROUVÉ";"16/02/17";
"DAM";"00027140 ";"DOCN";"SIR";"[PIE] - récipient DAT et PMC TEM 2016";"08/01/16";"13/07/16";" ";"DAM";"PASIRPI";;;;"APPROUVÉ";;;;;;;;;;;
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00009279";"00009279";"DOCN";;"Intégration des DEDs SDIN FDD n°1 à 108, 03/2012 à 04/2014";"06/06/14";"APPROUVÉ";"06/06/14";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00009375";"00009375";"DOCN";;"Intégration des DEDs SDIN FDD n°109 à 113 Mai 2014";"18/06/14";"APPROUVÉ";"18/06/14";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00009712";"00009712";"DOCN";;"Intégration des DEDs SDIN FDD n°114 à 117 Juin 2014";"23/07/14";"APPROUVÉ";"24/07/14";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00011088";"00011088";"DOCN";;"Intégration des DEDs SDIN FDD n°118 à 121 Juillet 2014";"17/09/14";"APPROUVÉ";"17/09/14";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00011092";"00011092";"DOCN";;"Intégration des DEDs SDIN FDD n°122 à 126 Aout 2014";"18/09/14";"APPROUVÉ";"18/09/14";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00011248";"00011248";"DOCN";;"Intégration des DEDs SDIN FDD n°127 à 130 Septembre 2014";"29/09/14";"APPROUVÉ";"29/09/14";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00013561";"00013561";"DOCN";;"Intégration des DEDs SDIN FDD n°131 à 135 Octobre 2014";"05/11/14";"APPROUVÉ";"05/11/14";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00014835";"00014835";"DOCN";;"Intégration des DEDs SDIN FDD n°136 à 139 Novembre 2014";"10/12/14";"APPROUVÉ";"10/12/14";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00015219";"00015219";"DOCN";;"Intégration des DEDs SDIN FDD n°140 à 143 Décembre 2014";"16/01/15";"APPROUVÉ";"05/02/15";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00015567";"00015567";"DOCN";;"Intégration des DEDs SDIN FDD n°144 à 148 Janvier 2015";"05/02/15";"APPROUVÉ";"05/02/15";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00017469";"00017469";"DOCN";;"Intégration des DEDs SDIN FDD n°149 à 152 Février 2015";"13/04/15";"APPROUVÉ";"13/04/15";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00017473";"00017473";"DOCN";;"Intégration des DEDs SDIN FDD n°153 à 156 Mars 2015";"13/04/15";"APPROUVÉ";"13/04/15";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00019083";"00019083";"DOCN";;"Intégration des DEDs SDIN FDD n°157 à 161 AVRIL 2015";"19/05/15";"APPROUVÉ";"19/05/15";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00019575";"00019575";"DOCN";;"Intégration des DEDs SDIN FDD n°162 à 165 MAI 2015";"08/06/15";"APPROUVÉ";"08/06/15";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00021373";"00021373";"DOCN";;"Intégration des DEDs SDIN FDD n°166 à 169 JUIN 2015";"21/07/15";"APPROUVÉ";"22/07/15";
"DAM";"00027268 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°192 à 195 DECEMBRE 2015";"13/01/16";"31/03/16";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"DAM";"EDF";"00022743";"00022743";"DOCN";;"Intégration des DEDs SDIN FDD n°170 à 174 JUILLET 2015";"24/08/15";"APPROUVÉ";"24/08/15";
